twitter user id,texts,class,count_mention
d2335a22712cde118b103869bfaa594f,rt project gala earlybird wrapped_gift 2 500 gal first 250 participants check_mark_button follow check_mark_button retweet pinned amp check_mark_button comment eth,nano,1
729eebc9e15bf95dd30b55d894c9799a,high_voltage flash giveaway high_voltage prize trophy 3 sol 1 winner enter check_mark_button follow check_mark_button rt amp like check_mark_button tag 3 friends ends 4 hours high_voltage solananfts solanagiveaways solanagiveaway nftgiveaways,nano,1
9874e41d54a664d5bb5ac76346903ac7,rt 3rd_place_medal third place game 3rd_place_medal better crypto algo iota humans may vote ultimatecrypto tournament,nano,1
3ddbf5b440130d3ee61d4ac28018b498,rt earnings week mu nke wba bbby gis poww xair payx snx mkc msm stz tnp cnxc,nano,1
c88b607601949a0b47baa93f2e0693c5,rt rocket rocket rocket nftgiveaway rocket rocket rocket smiling_face_with_horns horns halos smiling_face_with_halo thinking_face clan join speak evil_monkey stealth drop soon money_with_wings stake nfts earn,nano,1
d2335a22712cde118b103869bfaa594f,rt partying_face time another huge giveaway ecosystem partner money_bag prize pool 4 400 one wrapped_gift extra rewards fo,nano,2
d2335a22712cde118b103869bfaa594f,dex built algorand blockchain offering users trading model order book limit market order similar cex decentralized mainnet tge algo algx,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt bored drop eth address down_arrow retweet 40 winners,nano,1
aeb262e188dfd453e16d7b5909874968,rt help pay bills drop eth wallets four_leaf_clover helping 15 people 1000 eth red_heart,nano,1
aeb262e188dfd453e16d7b5909874968,rt february 10th going take snapshot current tamas unlisted holders air dropped 1 1 thoseama,nano,1
5bb03559fe50a06839c1a7aef1c94ceb,rt going make time special banksy promise tsla doge onelove one kind thank fo,nano,1
03eaa72711143b521c073d9ac5745923,rt petal pusher hibiscus high4tezos cherry_blossom 10 eds 10 xtz link comments tezoscollectors tezosnfts,nano,2
d2335a22712cde118b103869bfaa594f,rt wants tether drop usdt address follow amp rt,nano,1
d2335a22712cde118b103869bfaa594f,rt project galaxy airdrop open wrapped_gift 1 million gal busts_in_silhouette 10 000 participants party_popper every people get 100 gal 267 hollow_red_circle firs,nano,1
3e506c96800b45814613cc46a241385a,rt eth wallet money_with_wings money_with_wings money_with_wings people think would move thinking_face,nano,4
3ddbf5b440130d3ee61d4ac28018b498,rt 1mil luna 3 days ago would worth 1 746 right one craziest things ever witnessed,nano,1
a847260a6a065136ef60c95e02ee1996,u sneaky sneaky human u like sol like sol dead already dm,nano,1
a3259c5facf41f2e842309743486f1cc,amp short amp short apes keep buying ape furthering disconnect tech value price maybe arbs watch meme revolution get squeezed idea means ape short squeeze amc moon event missing perhaps squeeze trigger 3 3,nano,0
3ddbf5b440130d3ee61d4ac28018b498,qs huge move week rnaz cei strong snmp pushing several reversing setups worth watching root wish sklz sol wpg jmia inside buy activity days ago,nano,0
3e506c96800b45814613cc46a241385a,rt listed ens opensea wonder word number ens sells first,nano,1
03eaa72711143b521c073d9ac5745923,rt cubic experiments 010 100 101 0 25 xtz,nano,1
3e506c96800b45814613cc46a241385a,rt drop eth wallet rt amp follow gon na surprise supporters rocket eyes,nano,2
9874e41d54a664d5bb5ac76346903ac7,rt interested learning 25 new digitalassets consideration read,nano,2
f77549dbdcbf38126210e5d5a9db98eb,rt gn made 3 purchases 1 1st sale maybe small post buys requirements,nano,1
aeb262e188dfd453e16d7b5909874968,rt wl giveaway prizes 2 x allowlist spots enter follow,nano,5
aaa1584ceaad35c0a52a42803965c189,rt braver crypto bear market giveaway back fire money_bag confetti_ball bearmarket2022 got u pensive_face well 2 help grinning_face_with_smiling_eyes 25,nano,1
f77549dbdcbf38126210e5d5a9db98eb,rt ethereum export nation specialize nfts eth falls usd exports become less expensive,nano,1
f77549dbdcbf38126210e5d5a9db98eb,want expensive jewelry want ens domains,nano,0
aaa1584ceaad35c0a52a42803965c189,rt got 3500 eth need give 7 people 500 zany_face make sure like follow bell win,nano,1
03eaa72711143b521c073d9ac5745923,see tezos hicetnunc people also minting algorand dartroom think algorand dartroom compare tezos hic et nunc xtz algo nft nftart cleannft,nano,0
d2335a22712cde118b103869bfaa594f,rt speaker_high_volume next launchpad gem_stone eyes diamond_suit kassandra decentralized autonomous organization diamond_suit rocket fasten yo,nano,3
062492818c984febba843b650a4a602e,favorite aggregator sweet booth year ignore glare lol,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt lucky person win 10 000 eth enter follow rt like drop wallet address,nano,1
ef3ebcf58e6468ea3c2fb3ad79540ad4,rt big ada news coming soon got extra bonus today hearing voices support car,nano,1
03eaa72711143b521c073d9ac5745923,index_pointing_up would love input tezos cleannft xtz tez xtz people want understand happening latest tezos upgrade,nano,0
0f0942696ae8bcadf0db494cce7333e0,rt money_bag prize 3 bnb competition money_bag wrapped_gift catgirlcoin 1 000 x 3 equivalent 300 total warning conditions check_mark_button rt amp like th,nano,1
3ddbf5b440130d3ee61d4ac28018b498,rt earnings week chpt gme lulu chwy cost azo rh saic love avgo dlhc path coup,nano,1
9874e41d54a664d5bb5ac76346903ac7,rt breaking panama set approve use bitcoin 8 cryptos without limitation panama eth xrp ltc xdc,nano,1
f77549dbdcbf38126210e5d5a9db98eb,rt todays ga celebrate women ens amazing see grow respected stable mind,nano,1
03eaa72711143b521c073d9ac5745923,first thought tezos reach quorum hangzhou upgrade guess bitcoin pulling everything else tezos xtz xtz,nano,0
ef3ebcf58e6468ea3c2fb3ad79540ad4,rt drop eth wallets send 25000 5 winners rt amp follow red_heart,nano,1
c543d9335fa9289048d81af27371848e,rt see lies face_with_tears_of_joy lunatic luna btc cryptocurrency,nano,1
03eaa72711143b521c073d9ac5745923,rt need knock heels together three times say summer tez maybe magic happen xtz,nano,1
dd5f93bbd854c3f7c88abf61476c66bf,rt enjoying flexin artist 1 supporter thinking_face get notified dethroned another audio,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt party_popper keycap_2 keycap_0 keycap_0 keycap_0 keycap_0 sol giveaway party_popper trophy 500 5 sol 1 winner keycap_1 follow keycap_2 retweet ends 24 hours solana solanagivea,nano,1
5bb03559fe50a06839c1a7aef1c94ceb,rt signs long ago flexed_biceps rolling_on_the_floor_laughing hundred_points dogecoin doge,nano,1
c88b607601949a0b47baa93f2e0693c5,rt giving 1 000 000 pom coins person enters airdrop participate follow us like retwee,nano,1
3e506c96800b45814613cc46a241385a,rt infinite charity project first nft project unveiled october 1 icproject,nano,4
fec182516cba4b665e2215094bbcc527,rt wrapped_gift vanguards x yaku corp wrapped_gift prizes 1 x vanguard nft 1 x yaku corp nft 6 2 sol fp 10 x wl positions enter keycap_1 follow,nano,2
729eebc9e15bf95dd30b55d894c9799a,rt high_voltage flash giveaway high_voltage prize trophy 0 1 sol enter check_mark_button follow check_mark_button rt amp like check_mark_button tag 3 friends ends 14 hours high_voltage solananfts,nano,1
3e506c96800b45814613cc46a241385a,rt drop eth wallet address send 5 people 0 5 eth 5 free nft must follow amp rt 24 hours timer_clock,nano,1
aaa1584ceaad35c0a52a42803965c189,rt four_leaf_clover santa_claus lucky day keycap_7 30 days christmas giveaways santa_claus four_leaf_clover 280 7 winners 40 sol bonus prizes wrapped_gift dizzy rt follow amp tag,nano,1
1bc3271b139a2c06af59e579890796f7,rt wrapped_gift ethereum giveaway wrapped_gift prize 1 eth collision rules down_arrow keycap_1 follow twitter amp instagram keycap_2 retweet amp li,nano,2
729eebc9e15bf95dd30b55d894c9799a,rt sol giveaway wrapped_gift money_bag 150 2 5 sol 1 winners check_mark_button follow check_mark_button retweet amp like check_mark_button tag 3 friends police_car_light bon,nano,3
fec182516cba4b665e2215094bbcc527,rt hey sol coming eth want know nfts looking swear engagement farmi,nano,1
ef3ebcf58e6468ea3c2fb3ad79540ad4,rt diamond_with_a_dot announcing sol wolf pool diamond_with_a_dot dizzy celebrate new asset pool giving away rocket 3 sol rocket rocket 1 000 totm rocket rules,nano,1
3ddbf5b440130d3ee61d4ac28018b498,rt weekly earnings aapl amzn googl msft meta shop ups ba xom ko f roku tlry gm qco,nano,1
f8404b995e68fac31ac3f8318884a0a9,rt excited announce last round 1inch airdrop sparkles 12 500 000 1inch available claim b,nano,1
0037a672f0ed64b3231bac64853a278d,see single valid reason sell ape,nano,1
4297a11cc420930468d7b5db3cbddf82,rt confetti_ball solgiveaways confetti_ball wrapped_gift 1 x sol 45 rules keycap_1 follow amp keycap_2 rt amp red_heart keycap_3 tag frieds hourglass_not_done 48 h,nano,3
ef3ebcf58e6468ea3c2fb3ad79540ad4,rt 500 eth 5 winners wrapped_gift trophy rt follow amp done bell,nano,1
c88b607601949a0b47baa93f2e0693c5,rt hey adaswap incentivize testnet airdrop users completed trades rocket,nano,1
c543d9335fa9289048d81af27371848e,rt 1 thread currently works fud wrong real problems current protocol full discl,nano,2
d2335a22712cde118b103869bfaa594f,rt calling bridgoors farmers yield maxis aurigamists chance win 5000 near dollar_banknote introduc,nano,1
aaa1584ceaad35c0a52a42803965c189,rt ribbon snowman day keycap_5 30 days christmas giveaways snowman ribbon 300 five 5 winners 60 sol bonus prizes wrapped_gift rt follow,nano,1
9874e41d54a664d5bb5ac76346903ac7,rt better crypto xtz iota humans may vote partying_face ultimatecrypto,nano,3
e3b4e60374658a005fa49fdbad1d516c,rt asia continues board 1inch plugs klaytn entmetrics,nano,1
fec182516cba4b665e2215094bbcc527,rt police_car_light silent solohs wl nftgiveaway police_car_light lunatics 2 whitelist spots launch burn get custom sn,nano,2
1bc3271b139a2c06af59e579890796f7,join waggle network public sale whitelist use referral link receive one extra ticket solana sol slim wag,nano,0
9874e41d54a664d5bb5ac76346903ac7,rt layer 1 would bet hbar ftm avax iota,nano,1
c88b607601949a0b47baa93f2e0693c5,verifying transaction counterclockwise_arrows_button sun trial tokens claim id 240615498343 sol,nano,2
0f0942696ae8bcadf0db494cce7333e0,rt receive 870 000 000 00 870 000 000 00 shib first 3000 people follows retweets drop et,nano,1
aeb262e188dfd453e16d7b5909874968,rt hey bbac fam hit 1000 followers let giveaway celebrate monkey_face 1 sol follow us like rt,nano,1
c88b607601949a0b47baa93f2e0693c5,rt airdropping moo tokens implemented first 1 5k completes following tasks tasks follow us like rt,nano,1
f49dfd7536d3f532ec45d4663e6f421b,stupid argument definitely accomplish ton imposters near future man_facepalming_light_skin_tone man_shrugging_light_skin_tone,macro,1
794fa4ae5ee04ffc401c1981be40a5b5,gas prices car smiling_face_with_smiling_eyes electric bike,macro,1
1316cba6e1442a126102d5e2ab0813ec,like think eth going 3 digits week,macro,0
d86fbb678a84112f8914c63e46531d21,rt big announcement expecting thinking_face fans excited know winking_face_with_tongue comment 1st correct guess wins 5,macro,2
bbfa98f4c0bae570084ebf9e441cbb17,first econ 101 recap assets asset anything value traded converted sold cash like paid house car phone tweet assets also include stocks patents copyrights retirement plan pension,macro,0
0d3700fa5c7c3fce6fd1e1ffd5282f50,data shows bitcoin could verge bull run cryptocurrency,macro,0
c0d3cb706dd6ad09cb7e0b7858f98e63,thank sweet coco smiling_face_with_smiling_eyes revolving_hearts,macro,1
bbfa98f4c0bae570084ebf9e441cbb17,issues fixed start mining uba right smiling_face_with_smiling_eyes,macro,1
5be065e13b80dad05212f137e83deb38,winner trophy congratulations party_popper contact arrange prize thank check_mark,macro,1
383e21ef21cf28f9f3005c9fc6903109,backhand_index_pointing_right cake real price shall come soon shall see new ath chart_increasing_with_yen coming days backhand_index_pointing_right suggest fill bags money_bag cake see huge pump coming days crystal_ball buythedip crypto pancakeswap,macro,1
96e9d592dfc66654b653cb2822be1760,tiktok growing platform new creators get involved grow today introducing first hosts xcademy tiktok course tiktok star ed beaufoy 750k followers app coming soon,macro,0
2a4594727182fe436cf4c92ff95afd5f,rt england set shot stunning second test win tear new zealand,macro,1
383e21ef21cf28f9f3005c9fc6903109,kava performing better towards upward trend especially bear market check_mark_button safest place earn crypto institutional grade safety amp reliability globe_with_meridians kava gearing massive pump rocket price 1 99 money_bag trending crypto btc,macro,1
bbfa98f4c0bae570084ebf9e441cbb17,simple google search basic logic tells us prioritizing access public transit systems type universal basic asset fundamental fight climate change even without zero emissions containment public transit reduces emissions,macro,0
1fe087134fe681f8509f8d9ced432621,yes bear market rally still think might upside first new 52 week lows,macro,1
1fe087134fe681f8509f8d9ced432621,person isnt even member trying get trades free picking choosing course lose lol,macro,2
c0d3cb706dd6ad09cb7e0b7858f98e63,rt ukraine stand ukraine sunflower,macro,9
84993708d20e2dffb5807b6b510624f0,official turkish media turkey leftist opposition far either directly quietly supporting russian position outright pro putin obviously simply ignore anti russian news amp disseminate sputnik sourced propaganda day amp,macro,0
84993708d20e2dffb5807b6b510624f0,anatol lieven anyone expresses admiration anymore putin intelligence crazy frankly used admire savvy operator clearly done ukraine proves recklesness foolishness incapacity listen intelligence advice,macro,0
84993708d20e2dffb5807b6b510624f0,rt akp spokesman turkish football federation president booed football match fans adana demirspor traditionally lef,macro,1
383e21ef21cf28f9f3005c9fc6903109,rt loudspeaker 1 day go loudspeaker heart_on_fire enjoy access decentralized nsfw streaming stellar cam stars like never seen,macro,1
96e9d592dfc66654b653cb2822be1760,thank working hard saturday restore network handshake,macro,1
84993708d20e2dffb5807b6b510624f0,rt canada joined australia new zealand britain united states diplomatic boycott winter olympics beijing,macro,1
aec6c5d7bde4579b1af1e6f3dd067c57,fire ido expect shambala next face_with_monocle choose answer family people reply bsc address 1000 people drawn get 10m bala flexed_biceps chance get lucky draw ends alarm_clock 48hrs rocket bala nft gamefi,macro,1
f49dfd7536d3f532ec45d4663e6f421b,think people tend pick least toxic habits growing know downcast_face_with_sweat take care rush judgment especially like found describing feel bad encounters rather blaming labeling leads best outcomes 1 2,macro,2
d86fbb678a84112f8914c63e46531d21,rt clue 5 ioststarter wallet treasure hunt got dropped one sponsors ioststart,macro,1
38db4eddf03117ce91093a920966451e,crypto trust cryptoindia nirmalasitharaman bullish,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,cheers wasted ignored unappreciated efforts,macro,0
cfa00327235235fe3cc72fc5449ee111,others hate wasted envy means productivity focused,macro,1
eed932b247e47a2c48dae5d8cc74dc4e,bridges created trustless bridges considered holy grail trophy blockchain interoperability operate decentralized environment without need central entity discover popular bridges,macro,0
4afb67b167a44d101a5b6ef2d2272d49,put use mouse scroll wheel,macro,1
794fa4ae5ee04ffc401c1981be40a5b5,rt instead solving spam impersonators decided shadowban account,macro,3
2a4594727182fe436cf4c92ff95afd5f,single british photographer hack plane footage coming ukrainian sources,macro,0
bbfa98f4c0bae570084ebf9e441cbb17,yet another reason focusing income solution equitable world need universal basic assets yesterday,macro,0
c0d3cb706dd6ad09cb7e0b7858f98e63,thank peggy happy thursday smiling_face_with_smiling_eyes fire revolving_hearts,macro,3
cfa00327235235fe3cc72fc5449ee111,choose category person waits feel like something person b knows something feel like latter two waiting prolongs suffering long run basically way get things done,macro,0
5509d8b2ba81eb6bc580a8aaa89b335a,microsoft research multitouch mice favorite,macro,0
fa8d3942f7e1420a5a3d9d19b672f8f2,thank ffluxurywatch indulging crazy cool watches see u shop money_with_wings money_with_wings money_with_wings,macro,0
a6623aea011de0796dab71f92c921e7d,peter lynch made 30 annualized using simple rule large cap stocks buy large cap growth stock earnings lines crosses price long run earnings drive stock prices better example amzn,macro,0
aec6c5d7bde4579b1af1e6f3dd067c57,loudspeaker game update large_blue_diamond chance get special box mining crafted tool chance get one land avatar large_blue_diamond users reset avatar attribute game consuming bala chip large_blue_diamond batch buy maintain tools updated latest version,macro,0
991870dafafeceb067d2ef608daed64b,rt hon butiime order give force compensation scheme uganda,macro,1
38db4eddf03117ce91093a920966451e,let know guys think ido approaching february imo could moonshot fundamental aspects sdk hosting mechanism fire alliance bar_chart vision try eyes,macro,2
0d3700fa5c7c3fce6fd1e1ffd5282f50,3 time tell short term could get ugly come wins court 4 obviously ripple going everything power win 5 question comes willing risk investment court ruling current price xrp 0 47,macro,0
eed932b247e47a2c48dae5d8cc74dc4e,remember world vcs could make huge profits startups discovered anyone else pols amp defi changing already mvp ethereum offers way founders raise funds quickly gem hunters take advantage opportunities,macro,0
0d3700fa5c7c3fce6fd1e1ffd5282f50,bakkt coming november huge impact crypto market aspects existing futures market including institutional grade onboarding compliance first time part physical delivery warehousing bitcoin,macro,0
eed932b247e47a2c48dae5d8cc74dc4e,rt rocket new listing rocket huobi inno hub launches pols small_blue_diamond deposits open small_blue_diamond trading 20 00 jan 14 gmt 8 small_blue_diamond stake dot mine 600k,macro,1
38db4eddf03117ce91093a920966451e,drop price volume visible shibainu makes sharp drop towards support zone 0 00006430 price drops next resistance 0 00005776 likely reaction area either two shibusdt shibainu chartpanda pandincrypto dyor dips lovecrypto,macro,0
383e21ef21cf28f9f3005c9fc6903109,peak bull like top 50 coins possible,macro,2
84993708d20e2dffb5807b6b510624f0,meanwhile turkish mfa issue statement english bucha massacre,macro,0
794fa4ae5ee04ffc401c1981be40a5b5,great fun making track artist hear,macro,0
2f5a43bbfb7fcb3623222de6305b45b9,rt mike amp dustin always sticking together game_die fire television strangerthings4,macro,1
38db4eddf03117ce91093a920966451e,shiba inu movement unpredictable ranges currently sleeping lion rise anytime soon 0 000054 0 000060 accumulation zone traders look trade long shibusdt memecoin dyor cryprotraders dogekiller cryptolovers pandaishere altcoin,macro,0
0d3700fa5c7c3fce6fd1e1ffd5282f50,u commodity futures trading commission cftc officially called bitcoin commodity cryptocurrency,macro,0
383e21ef21cf28f9f3005c9fc6903109,would suggest invest acquiring fis dotted_six pointed_star fis currently broken resistance 0 46 amp gained 57 last 24 hours making super bullish rocket buy 0 41 money_bag fis fisusdt altcoins cryptonews cryptocurrencynews,macro,2
5be065e13b80dad05212f137e83deb38,rt 30 giveaway dollar_banknote 180mins right_arrow rt amp follow,macro,3
c0d3cb706dd6ad09cb7e0b7858f98e63,rt loudspeaker wecanandmust police_car_light megaphone iran verge changing overthrowing mullahs regime organized resistance led,macro,1
a6623aea011de0796dab71f92c921e7d,new score trading scr 100 come worse penn buys score gaming 50 60 share remember penn already owns chunk score stock already,macro,1
892329d79b72cbf55b8533ca71b28326,rt living best life shirt toss mentioned love,macro,3
84993708d20e2dffb5807b6b510624f0,zelensky erdoğan make choice truth ukraine,macro,0
eb609388df96de828143f2830c89251a,rt base hit day amd cvx take much risk due larger gap 5 fed speakers lined thanks brando,macro,1
eed932b247e47a2c48dae5d8cc74dc4e,launched ambassador programme eyes social media savvy innovative diligent importantly wan na part future ok_hand find looking,macro,6
892329d79b72cbf55b8533ca71b28326,got ta get bowl man even enjoy days think putting work,macro,0
1316cba6e1442a126102d5e2ab0813ec,rt man describing boobahub innit,macro,1
13e873428de3ccfd3873b3d7258ad411,members management content portal marketplace video conferencing tool networking tools within one click said jane thomas women empowerment champion south africa,macro,0
3eaa1b5e4afa67fb2d097da6aae9d59d,milc 1 25 alert 100 gainer links service daily focus lists amp cont,macro,0
eed932b247e47a2c48dae5d8cc74dc4e,impact market working local ngo improve people life afghanistan ubi rescue_worker s_helmet initiative targets improving people literacy empowerment job training join,macro,7
c0d3cb706dd6ad09cb7e0b7858f98e63,yes hope great evening smiling_face_with_smiling_eyes smiling_face_with_sunglasses,macro,2
13e873428de3ccfd3873b3d7258ad411,look every challenge opportunity advancement learning every situation different compare master lesson,macro,0
794fa4ae5ee04ffc401c1981be40a5b5,western medecine art keeping sick keeping making payments holistic medecine art understanding body natural ability heal almost cost,macro,0
eb609388df96de828143f2830c89251a,rt took nice trade cvx open 2 5k across 2 accounts cocktail_glass chilled day tried bounce plays growth la,macro,1
c0d3cb706dd6ad09cb7e0b7858f98e63,thank renee sending good sunday vibes everyone smiling_face_with_smiling_eyes blue_heart,macro,18
d86fbb678a84112f8914c63e46531d21,rt iost トレンド入り rocket rocket rocket rocket rocket rocket rocket rocket rocket rocket rocket rocket rocket rocket iost iostians,macro,4
eed932b247e47a2c48dae5d8cc74dc4e,rt welcome fire fire fire,macro,2
5509d8b2ba81eb6bc580a8aaa89b335a,disney davy crockett fess parker dies 85,macro,0
38db4eddf03117ce91093a920966451e,polkadot commonly held altcoin q4 2022 around 42 venture capital hedge funds investing crypto betting success polkadot smart contracts platform dot currently 11th largest cryptocurrency market cap us 18 7 billion,macro,0
a6623aea011de0796dab71f92c921e7d,gme gamestop bullish cup handle forming gap fill coming next week 220 could happen overnight close strong,macro,0
38db4eddf03117ce91093a920966451e,forget add gem gem_stone portfolio got listed amp eyes initial mcap 66k amp price 1 25 cgaz surely touch sky,macro,3
fa8d3942f7e1420a5a3d9d19b672f8f2,holy sh web3 husbando thing,macro,4
3eaa1b5e4afa67fb2d097da6aae9d59d,rt got ta embrace change,macro,2
38db4eddf03117ce91093a920966451e,eth price area 2 929 2 858 support good entry point join trend upward price revisits area retest target resistance 3 180 area area hold price drop towards 2 661 2 557 area liquidity ethusdt,macro,0
84993708d20e2dffb5807b6b510624f0,one rare photos resignation former finance min albayrak seen newly appointed turkish finance minister,macro,0
1fe087134fe681f8509f8d9ced432621,best one see slightly probably low probability based tiny right shoulder,macro,1
3eaa1b5e4afa67fb2d097da6aae9d59d,ltry loaded shorts funds deeper research video gamers turned accounting analysts twitter buying see 813k share position combined soon end quiet period rocekt fuel added,macro,0
f49dfd7536d3f532ec45d4663e6f421b,rt according saitama llc website 6 devs look found wallet address 0xbf300d4c7bf3479,macro,2
bbfa98f4c0bae570084ebf9e441cbb17,universalbasicasset coming soon money_bag 25 5 lucky guys check_mark_button rt amp like amp follow amp join telegram group smiling_face_with_hearts tag 3 friends comment trc20 address mobile_phone_with_arrow register watch draw 30th august 2021,macro,1
383e21ef21cf28f9f3005c9fc6903109,right_arrow bullish flux right_arrow fully decentralized blockchains amp ecosystems globe_with_meridians need run web3 decentralized infrastructure chart_increasing_with_yen right_arrow flux flexing check_mark_button big time right 38 either way money flux trending crypto,macro,2
eb609388df96de828143f2830c89251a,crypto investment firm lost 99 investor funds one position 20 million wiped trying short luna grinning_face_with_sweat btc eth spx,macro,0
eed932b247e47a2c48dae5d8cc74dc4e,artist_palette looking experienced digital culture savvy graphic designer join us remotely smiling_face_with_open_hands creative curious solid knowledge design social check posting send us cv together work portfolio,macro,0
0d3700fa5c7c3fce6fd1e1ffd5282f50,watching live right better something major cryptocurrency,macro,1
38db4eddf03117ce91093a920966451e,turning game may fulfil fantasies playing around decendant narca amp raymond like characters available diff levels investors stake amp earn apy gamers game amp earn upgrade amp igo platform coming lfg gemg rocket,macro,1
d86fbb678a84112f8914c63e46531d21,check new chrome extension wallet supports iost enables create iost accounts access various dapps multi language support iost iost blockchain crypto wallet,macro,1
c0d3cb706dd6ad09cb7e0b7858f98e63,good morning cole everyone happy labor day weekend time relax enjoy left summer remember roevember coming quickly ifb,macro,1
d86fbb678a84112f8914c63e46531d21,exclusively iost hodlers iost crypto btc cryptocurrency altcoin hodl buidl,macro,0
96e9d592dfc66654b653cb2822be1760,rt managed get hands code last night must say easy use interface great job xc,macro,3
96e9d592dfc66654b653cb2822be1760,step 2 dex begin week thinning supply step 1 seen large portion xcad supply locked liquidity dex 38m tvl single asset staking differing aprs amp lock times launch week attractive apr offer,macro,0
aec6c5d7bde4579b1af1e6f3dd067c57,loudspeaker bala chip bridged bala eth 0xbe9cbd44e36a2c219475865747be31e143c77e10 polygon 0xdf66a8f9ceb6ffc754ed2056418dd91a9a045875 chip polygon 0xee6d7ff6370a90da454500fec8356f4a6033cf7a eth 0xb02ed5e6ac798e48e0631e12830bf8a7d3c3f5f2,macro,2
84993708d20e2dffb5807b6b510624f0,turkish greek authorities find common ground arresting sevan nişanyan nişanyan deported turkey go back prison,macro,0
794fa4ae5ee04ffc401c1981be40a5b5,rt breaking el salvador bought 410 bitcoin el_salvador,macro,1
bbfa98f4c0bae570084ebf9e441cbb17,uba crypto traders female nft launched alarm_clock time april 11th 2022 utc 12 pm dollar_banknote price 32 usdt add liquidity start open trading pairs uba ecosystem crypto trader series also provide access trading competition events,macro,1
fa8d3942f7e1420a5a3d9d19b672f8f2,keep staking met baby sparkles dove,macro,2
1fe087134fe681f8509f8d9ced432621,lol yeah everything wrong world lololol think people need take responsibility blame someone else,macro,2
794fa4ae5ee04ffc401c1981be40a5b5,rt 2022 canada officially arrived world stage china iran condemning canada gross h,macro,2
a6623aea011de0796dab71f92c921e7d,huge divergence small caps iwm qqq think fed meeting next week narrow gap,macro,0
13e873428de3ccfd3873b3d7258ad411,rt waiting today show battlezamtaa hosted love ongoing conversation,macro,3
92eb6f1f295ca6ad74e3aee02b9f144d,rt 20 60 minutes join tg rt follow,macro,2
96e9d592dfc66654b653cb2822be1760,rt high_voltage trending searches 4 october 2021 axs slp xcad bpay luna shib hnt sol avax wsg,macro,2
a9a3cb55feb90e9d4fd223a1683e3ca8,rt bundle got time quick af get mag signed fozzyvip monday,mega,3
72dd8dd2f83ba3e8ba2c613653379605,less two years shiba inu shib amassed one million followers become top 20 crypto project everything need know,mega,0
